,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
643,False,/lQ872mmHvHXip5sC1t0cvCSP8IO.jpg,"[28, 878, 53]",19959,en,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",13.164,/pHAnrezPCpWzNYYceLivTMcQ4jM.jpg,2009-09-25,Surrogates,False,6.0,1920
644,False,/xYBKpoSlw2bkk515alcFwoGiigc.jpg,"[18, 36]",22954,en,Invictus,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",9.922,/esOAiQi9jLb9JyLIyLt2JuVd8fa.jpg,2009-12-11,Invictus,False,7.2,2258
645,False,/5cazRSejAsTlISJuWNRuuicnv4p.jpg,"[28, 18, 36, 10752]",15384,zh,赤壁2：決戰天下,"The battle of Red Cliff continues and the alliance between Xu and East Wu is fracturing.  With Cao Cao's massive forces on their doorstep, will the kingdoms of Xu and East Wu survive?",12.252,/h4WZHa5K941lAthsa29g0RFJJtV.jpg,2009-01-07,Red Cliff Part II,False,7.4,199
646,False,/m1XuLNKsBYHMMs3lqTPjvjGOrVn.jpg,"[35, 10751]",15189,en,Hotel for Dogs,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",8.772,/l8bidcFpDFrAUDM9QL8FdsLGgk2.jpg,2009-01-16,Hotel for Dogs,False,5.9,491
647,False,/f7pTesNnPjOVAq7QqhgnSHaK9Cc.jpg,"[35, 10749]",10521,en,Bride Wars,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,13.388,/y5O46J9i98MkcExaPIeZaRImF4C.jpg,2009-01-09,Bride Wars,False,6.1,1819
648,False,/qGaTWV4nJRREsPqmfKaFpvPiSd0.jpg,"[27, 53]",21407,en,The Collector,"Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",9.585,/mAJccHaJ17u40Xm8wXb73eqGQKD.jpg,2009-07-31,The Collector,False,6.3,660
649,False,/7ajX2OJsBecgDDOYfk9VXYfhMIy.jpg,"[80, 18, 9648, 53]",15472,sv,Män som hatar kvinnor,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece",17.557,/9pRod9YBfBwC0tPfMijhYSdSlwU.jpg,2009-02-27,The Girl with the Dragon Tattoo,False,7.6,1674
650,False,/npNh1FMJgWrmq01bfYysGzuD4pX.jpg,"[35, 10749]",20048,en,Confessions of a Shopaholic,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping-a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door-until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",11.184,/8gCZJ8gOxd22Spz1MKiu4b54T2r.jpg,2009-02-05,Confessions of a Shopaholic,False,6.4,1740
651,False,/rMsr8JcgVRlP4orRCa8DDkxaoSS.jpg,"[12, 10751, 14, 878, 53, 28]",13836,en,Race to Witch Mountain,"A taxi driver gets more than he bargained for when he picks up two teen runaways. Not only does the pair possess supernatural powers, but they're also trying desperately to escape people who have made them their targets.",13.799,/jKGmK0nWoPNnHypfWgL7ZI7fN5Q.jpg,2009-03-12,Race to Witch Mountain,False,5.6,931
652,False,/e7cpUuhjkzuzss1CJHqEKpTNQqW.jpg,"[878, 10751, 35, 12, 16]",16866,en,Planet 51,"When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.",19.702,/x7Itcg3ZdExKwdKguy73WPEqosW.jpg,2009-11-19,Planet 51,False,5.7,1158
653,False,/3ggNo1od6Rs1eJwhU3TkwJi3wbi.jpg,"[9648, 27]",14435,en,My Bloody Valentine,"Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed.",6.87,/kVR7uUedn4RNEZ3LByvpihhWn3.jpg,2009-01-16,My Bloody Valentine,False,5.4,590
654,False,/lLgLFzSZduH9kBxrk6BvoHc1gg0.jpg,"[35, 27]",19908,en,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",34.535,/vUzzDpVrab1BOG3ogxhRGfLN94d.jpg,2009-10-08,Zombieland,False,7.2,6918
655,False,/bof5CkMeLau1WaVWbh9flNADMOh.jpg,"[14, 35, 10749]",12556,en,Ghosts of Girlfriends Past,"When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.",8.418,/yNn5NjNQF8m7w05Jqk2kEW2XOfU.jpg,2009-05-01,Ghosts of Girlfriends Past,False,5.8,1370
656,False,/2Po4fvS46AAshzDZGDdjkrVxPo8.jpg,"[18, 10749, 14]",24420,en,The Time Traveler's Wife,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.",9.853,/ayGp00uS6XRrNfbR59XWrJh9jpC.jpg,2009-08-14,The Time Traveler's Wife,False,6.9,1451
657,False,/zN9nn1cgQvBlqfa6SCdnYuqFwin.jpg,"[10751, 14, 878]",16523,en,Where the Wild Things Are,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts -- Ira, Carol, Douglas, the Bull, Judith and Alexander -- crown him as their king, play rumpus, build forts and discover secret hideaways.",7.454,/2bdxzUBv6h6gFEcrTO4BUzkBIck.jpg,2009-10-16,Where the Wild Things Are,False,6.4,1018
