,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
390,False,/hU7YAbnf49QLnvxs30aCgGgSb9T.jpg,[35],11000,en,The Birdcage,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's conservative moralistic parents.,8.921,/wRTkvqRTB05gcGInsnGqVgLkb3t.jpg,1996-03-08,The Birdcage,False,7.0,571
391,False,/tdcb0RHusaQxScWORevtKQ0u9NG.jpg,"[80, 27, 9648]",4232,en,Scream,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.",22.45,/ewi7gYW22t8T3piRvrXO73GlzuL.jpg,1996-12-20,Scream,False,7.2,3090
392,False,/vvdo7wDPJZHfstNMKprqRIM8l3B.jpg,"[80, 18, 53]",819,en,Sleepers,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.,11.927,/cDqEv4Fw4JZh2zCfecqw3z09L8z.jpg,1996-10-18,Sleepers,False,7.5,1500
393,False,/b6XvTsW4GEf4bimXA4ai8KWjjod.jpg,"[28, 12, 53]",11228,en,Daylight,A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,21.056,/cPl88Kh44fo005rYrdIxm62GQCb.jpg,1996-12-06,Daylight,False,6.0,756
394,False,/b1cfBhhorGYNPbMVT6C9cHwxRr8.jpg,"[80, 18, 53]",1645,en,A Time to Kill,"A young lawyer defends a black man accused of murdering two men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",11.603,/1q2kU8NMGO446b0QAvVdY2v778x.jpg,1996-07-24,A Time to Kill,False,7.2,998
395,False,/nipD6OWKuSgOBzElr6Hzb31AWfU.jpg,"[18, 14, 10749, 878]",9294,en,Phenomenon,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",11.776,/bnjSUzRUNaKQLN678wpK8zsD8jF.jpg,1996-07-05,Phenomenon,False,6.3,589
396,False,/pi0Z4gmbvwl6j7tKbwMj8elSzzT.jpg,"[28, 12, 18, 53]",9208,en,Broken Arrow,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",12.222,/avqUG5RYB93rwSUNL5r16Vtbc9g.jpg,1996-02-09,Broken Arrow,False,5.9,760
397,False,/welkOTUozJ968u1KLx33vPpo7aS.jpg,"[28, 12, 878, 53]",199,en,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",15.304,/qhVB8eUGwkdVvd8Fezk0AgcMPDH.jpg,1996-11-21,Star Trek: First Contact,False,7.2,979
398,False,/grmpMys3yf23Uy8ShYkx8oRxH1H.jpg,"[18, 10749]",454,en,Romeo + Juliet,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",18.099,/6VsRWzhx9i3FNcggVrNwYLMUdxa.jpg,1996-11-01,Romeo + Juliet,False,6.8,2913
399,False,/rbg7BXQJtJ1nSmbIiyoU7ODIsXf.jpg,"[36, 18, 10402]",8818,en,Evita,"The hit musical based on the life of Evita Duarte, a B-movie Argentinian actress who eventually became the wife of Argentinian president and dictator Juan Perón, and the most beloved and hated woman in Argentina.",6.423,/7uYGJTxaeCtek6afNLPCuYCyiV4.jpg,1996-12-14,Evita,False,6.2,245
400,False,/xqQztbT6KlPLQLlRtNHoXivEMZA.jpg,"[18, 53, 10749]",597,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",24.698,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,1997-12-19,Titanic,False,7.8,15055
401,False,/6KOPTlgmEb6MkKYTcDA1QAN6vGJ.jpg,"[28, 12, 878]",330,en,The Lost World: Jurassic Park,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that Hammond has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",0.869,/u1fXmEQUCI9CjyHCCYOPBSq2DYo.jpg,1997-05-23,The Lost World: Jurassic Park,False,6.4,4688
402,False,/agCihVGrXk3hmmwMIgsn2ao1eEa.jpg,"[28, 12, 35, 878]",607,en,Men in Black,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",23.436,/t66nzsDMHLzzUe4rImT9qsgFk0B.jpg,1997-07-02,Men in Black,False,7.1,8431
403,False,/lHZ5H1jd4zVJYr1wfLKBdXYtZ17.jpg,"[28, 12, 53]",714,en,Tomorrow Never Dies,A deranged media mogul is staging international incidents to pit the world’s superpowers against each other. Now 007 must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,22.152,/k3eI9q7ISgpDEu2CMwR2s6inJVp.jpg,1997-12-12,Tomorrow Never Dies,False,6.2,1641
404,False,/pJ6v9gMB2OCtnkLrtk0pl2otUE4.jpg,"[28, 53]",9772,en,Air Force One,"Russian terrorists conspire to hijack the aircraft with the president and his family on board. The commander in chief finds himself facing an impossible predicament: give in to the terrorists and sacrifice his family, or risk everything to uphold his principles - and the integrity of the nation.",12.305,/zgg8psC8jvNEx5RC4NJ4c9J0KtE.jpg,1997-07-25,Air Force One,False,6.3,1490
405,False,/mYEIJTgLrYNtMPYgT0Kd3XPCMmx.jpg,"[35, 10749]",2898,en,As Good as It Gets,"New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",13.161,/iQ8xiJmLsS0EoH3DhX0YdrbmRu3.jpg,1997-12-19,As Good as It Gets,False,7.4,1873
406,False,/r2HPHDQGEoOYUvFqbKmPADPa0Em.jpg,[35],1624,en,Liar Liar,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",13.201,/qd8VcWKrE4cNfInl9Osb8o8h9KP.jpg,1997-03-21,Liar Liar,False,6.5,3043
407,False,/vSPW9mYXemH5TBVNRIxVCjWyvIY.jpg,"[35, 10749]",8874,en,My Best Friend's Wedding,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",6.313,/2eBKtBVObRfd85nUbS0nLhhpayR.jpg,1997-06-19,My Best Friend's Wedding,False,6.6,1378
408,False,/qlGoGQSVMzIjGbpvXzZUOH1FjNu.jpg,"[28, 12, 14, 878, 53]",18,en,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",24.136,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,1997-05-09,The Fifth Element,False,7.4,6546
409,False,/mAaSPfGA4ixiKSXYydNpbwZswi6.jpg,[35],9427,en,The Full Monty,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",7.27,/xkMiZv2FPrhIAtxvEcN1jAbkHRY.jpg,1997-08-13,The Full Monty,False,7.0,840
410,False,/aOPBIq2kl8RmhowshheqI4M77X7.jpg,"[12, 16, 35, 14, 10749, 10751]",11970,en,Hercules,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",14.781,/pVq9sD95ZHazVJxUFAiCxexgt0R.jpg,1997-06-27,Hercules,False,7.5,4094
411,False,/gALgnCvJvtJ2t2mpQj0MzWfKHeN.jpg,[35],1281,en,Bean,"Bean works as a caretaker at Britain's formidable Royal National Gallery, and his bosses want to fire him because he sleeps at work all the time, but can't because the chairman of the gallery's board defends him. They send him to USA, to the small Los Angeles art gallery instead, where he'll have to officiate at the opening of the greatest US picture ever (called ""Whistler's Mother"").",13.456,/pKGGzotqkNDEL2ix4VU1bWmteK5.jpg,1997-10-17,Bean,False,6.4,1307
412,False,/siLeWQthKbUef4PKhR57BbReGnC.jpg,"[28, 80, 878, 53]",754,en,Face/Off,"An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family.",15.111,/q1i8QHiHZ1cukG5iOxai8pydmoa.jpg,1997-06-27,Face/Off,False,6.9,2820
413,False,/GesgsgLb2e3q7sKRgRCAQAOrXc.jpg,"[28, 35, 14, 878]",415,en,Batman & Robin,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",18.733,/79AYCcxw3kSKbhGpx1LiqaCAbwo.jpg,1997-06-20,Batman & Robin,False,4.2,2836
414,False,/bORe0eI72D874TMawOOFvqWS6Xe.jpg,"[35, 18]",637,it,La vita è bella,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,19.007,/f7DImXDebOs148U4uPjI61iDvaK.jpg,1998-10-22,Life Is Beautiful,False,8.5,7675
415,False,/8vA6dxBzRqSajvqdmTLtoguAa3T.jpg,[18],489,en,Good Will Hunting,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",15.008,/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg,1997-12-05,Good Will Hunting,False,8.1,6277
416,False,/aX2mwtawBe2TD1csPBYvm03sx3a.jpg,"[28, 80, 53]",1701,en,Con Air,"When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, ""Pass the barf bag,"" the crooks control the plane, led by creepy Cyrus ""The Virus"" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family.",20.503,/yhaOQ7xXw0PLHLvg1w0M9zlPdg6.jpg,1997-06-01,Con Air,False,6.6,2256
417,False,/6TSzmESfh0LVOBnDcktcRMI6Wnk.jpg,"[28, 12, 18, 53]",9619,en,Dante's Peak,"Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",16.791,/6wBlgo0xqja56OMfQoxsdLmcR76.jpg,1997-02-07,Dante's Peak,False,5.9,842
418,False,/nG7lVHS5N7DQkHnSyOLjadjvCi5.jpg,"[35, 10751, 878]",9574,en,Flubber,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",11.666,/xrbkE6g2myJPLWxNy52yL2MJJHX.jpg,1997-11-26,Flubber,False,5.5,1345
419,False,/4T2EpBzG4VyqDijObJFjWse8RaH.jpg,"[12, 35, 10751, 10749]",10603,en,George of the Jungle,"After Baby George survives a plane crash in the jungle, he is rescued and then adopted by a wise ape. Years later, grown-up George saves a US noble woman, Ursula Stanhope while she is on a safari—and takes her to the jungle to live with him. While Ursula's lover continues his search for Ursula and the one who took her, George slowly learns the rules of human relationships.",10.331,/wTvuMi6YlO6bVe2Ax5mEL1dbVYv.jpg,1997-07-15,George of the Jungle,False,5.4,1092
420,False,/lI3qV4kiSg0BvE6gelzV0tPAoFK.jpg,"[28, 12, 878, 53]",95,en,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",23.727,/coINnuCzcw5FMHBty8hcudMOBnO.jpg,1998-07-01,Armageddon,False,6.7,4508
421,False,/hjQp148VjWF4KjzhsD90OCMr11h.jpg,"[18, 36, 10752]",857,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",27.293,/miDoEMlYDJhOCvxlzI0wZqBs9Yt.jpg,1998-07-24,Saving Private Ryan,False,8.1,8937
422,False,/d8aOyxSMD7oQGFsPORCU8AJ6EQ3.jpg,"[28, 878, 53]",929,en,Godzilla,"When a freighter is viciously attacked in the Pacific Ocean, a team of experts -- including biologist Niko Tatopoulos and scientists Elsie Chapman and Mendel Craven -- concludes that an oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan, destroying everything within its reach. The team chases the monster to Madison Square Garden, where a brutal battle ensues.",14.102,/5axr56XqJH2xqkzI4j5sjzgV1Hu.jpg,1998-05-20,Godzilla,False,5.5,2066
423,False,/8ZIZJbPXCtnIG1rJpR57iFRyPTt.jpg,"[35, 10749]",544,en,There's Something About Mary,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",13.153,/zD4ACYImREkDRk8PPiIXHDx4nZa.jpg,1998-07-15,There's Something About Mary,False,6.5,3044
424,False,/bHMHpXNjeKRxcjWcpbIAD5f0aIK.jpg,"[12, 16, 35, 10751]",9487,en,A Bug's Life,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",21.02,/u9qGMRwcPwP0WETxulS5hKUsEum.jpg,1998-11-25,A Bug's Life,False,6.9,5319
425,False,/zL835XyvJ9TZHMARQOjXRP6fq7q.jpg,"[28, 18, 10749]",8656,en,Deep Impact,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.",15.86,/nbF4Tuj4OY8btrjoOHtk64hkKbJ.jpg,1998-05-08,Deep Impact,False,6.1,1549
426,False,/cTQiSrWhTDJPW8p56CUCoVNJZYl.jpg,"[12, 16, 10751]",10674,en,Mulan,"A tomboyish girl disguises herself as a young man so she can fight with the Imperial Chinese Army against the invading Huns. With help from wise-cracking dragon Mushu, Mulan just might save her country -- and win the heart of handsome Captain Li Shang.",21.407,/7orfSLncDBQrFQpUkoAfunWNySk.jpg,1998-06-18,Mulan,False,7.9,5089
427,False,/fZoHTcEC1z8J5ZKgjcdKimXIQgC.jpg,"[35, 14, 10751]",3050,en,Doctor Dolittle,"A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",9.087,/oz3kqqSTGyIz7osE1ietzr47Hks.jpg,1998-06-22,Doctor Dolittle,False,5.6,1717
428,False,/qvhpBNfb53wLnEbVnmC5GNGFRHO.jpg,"[36, 10749, 35]",1934,en,Shakespeare in Love,"Young Shakespeare is forced to stage his latest comedy, ""Romeo and Ethel, the Pirate's Daughter,"" before it's even written. When a lovely noblewoman auditions for a role, they fall into forbidden love -- and his play finds a new life (and title). As their relationship progresses, Shakespeare's comedy soon transforms into tragedy.",10.872,/sAN5jedynbs3pa3ww0UXQ1k0lRF.jpg,1998-12-11,Shakespeare in Love,False,6.9,1808
429,False,/jssTFAf5MCBbZPA02vRSYSeVtHh.jpg,"[28, 12, 35, 80, 53]",944,en,Lethal Weapon 4,"In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.",12.734,/kpC9Y0jhwTqtRlcetxbgn3crnlU.jpg,1998-07-10,Lethal Weapon 4,False,6.5,1391
430,False,/yw93TFk5L6jZ43yMGitll8CHa6m.jpg,"[35, 18]",37165,en,The Truman Show,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",16.491,/EelZzudHRvJmjWccWscN1S5vmI.jpg,1998-06-05,The Truman Show,False,8.0,9910
431,False,/jbdQ0PDyrWqz5HfzKmparE93ky9.jpg,"[35, 10749]",9489,en,You've Got Mail,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",14.072,/2XIsqnCwEE3Uf5TlP9H68STgtk6.jpg,1998-12-17,You've Got Mail,False,6.6,1769
432,False,/5zIxXANoUCVMFu9YFhHejmnSmhY.jpg,"[28, 18, 53]",9798,en,Enemy of the State,"A hotshot Washington criminal lawyer becomes the target of a rogue security executive videotaped in the act of murdering a congressman when the incriminating tape is surreptitiously slipped into his shopping bag by the videographer, who is fleeing the executive's assassins.",17.379,/2B0vLBo6gJbnzke4Enc77GCxKrz.jpg,1998-11-20,Enemy of the State,False,6.9,2054
433,False,/zQu6bClLL0wnrHDlQYA43wtSiWg.jpg,"[28, 12]",9342,en,The Mask of Zorro,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",11.53,/QBxafkXiqUadYWsVZGhi8qyPT6.jpg,1998-07-16,The Mask of Zorro,False,6.4,2319
434,False,/8GgXo5TQO3ccARNLn7rcWdbTTsx.jpg,"[28, 35, 80, 53]",2109,en,Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",14.981,/jdfxpW5LF36sHsHjyH8CMBEG4TF.jpg,1998-09-18,Rush Hour,False,6.8,2378
435,False,/1yB6o6L5DLteeraLhz5Q0buBm6i.jpg,"[12, 16, 18, 10751, 10402, 35]",9837,en,The Prince of Egypt,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",12.257,/wD34ls2faCrj8YvFViEaPfBtBEe.jpg,1998-12-15,The Prince of Egypt,False,7.1,2066
436,False,/9CtyPVGETuWUlqnNswo7R98xGgU.jpg,"[35, 18]",10312,en,Patch Adams,"Patch Adams is a doctor who doesn't look, act or think like any doctor you've met before. For Patch, humour is the best medicine and he's willing to do just anything to make his patients laugh—even if it means risking his own career.",7.889,/2T0Mj8gkTXgciedz8W5nsnjCHig.jpg,1998-12-25,Patch Adams,False,7.2,1776
437,False,/oCDZpKpCNAxLpyInUDZxFKqQDiU.jpg,"[18, 14, 10749]",795,en,City of Angels,"When guardian angel Seth -- who invisibly watches over the citizens of Los Angeles -- becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",14.115,/dMvup91Svpns2SfCtZ4jiSFiouV.jpg,1998-04-10,City of Angels,False,6.7,1072
438,False,/LHfTH0FBVefeqD5diMU0xGR869.jpg,"[9648, 878, 53]",846,en,The X Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.",10.456,/cpvwMPMkvsZLzThJTcnh8wcNPMH.jpg,1998-06-19,The X Files,False,6.7,797
439,False,/SQqlmpbefJpVh3D5E1wcizSuhi.jpg,"[18, 10749]",547,en,The Horse Whisperer,"Based on the novel by the same name from Nicholas Evans, the talented Robert Redford presents this meditative family drama set in the country side. Redford not only directs but also stars in the roll of a cowboy with a magical talent for healing.",9.589,/1Ptdh2fdA5xpH5Zj8AQUAp9Tdoa.jpg,1998-05-14,The Horse Whisperer,False,6.9,624
440,False,/wNmiOU8EQURI2sKT4RsIY6veclC.jpg,"[28, 12, 878]",1893,en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",22.285,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg,1999-05-19,Star Wars: Episode I - The Phantom Menace,False,6.4,8380
441,False,/1X6F9OvfaWl6AGcCdqYl8icxG9z.jpg,"[18, 9648, 53]",745,en,The Sixth Sense,"A psychological thriller about an eight year old boy named Cole Sear who believes he can see into the world of the dead. A child psychologist named Malcolm Crowe comes to Cole to help him deal with his problem, learning that he really can see ghosts of dead people.",14.673,/imps263dHNe3SuoaAJORZyNTdDT.jpg,1999-08-06,The Sixth Sense,False,7.9,6594
442,False,/9Kjxr4VCU0Y4DAuXkzR2moAy7DK.jpg,"[16, 35, 10751]",863,en,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",31.427,/3CmK3XurcLeUyMifCR28ibzupbB.jpg,1999-11-24,Toy Story 2,False,7.5,8274
443,False,/icmmSD4vTTDKOq2vvdulafOGw93.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",44.448,/aOIuZAjPaRIE6CMzbazvcHuHXDc.jpg,1999-03-30,The Matrix,False,8.1,15219
444,False,/hCpRqibOM0ouOiqL0HMqZOF8bYe.jpg,"[12, 16, 18, 10751]",37135,en,Tarzan,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",28.371,/y6k0qn4tcDfbnrjJ2BUnoZYmMBk.jpg,1999-06-18,Tarzan,False,7.4,3881
445,False,/7rz4sMD7Ku0E4KIqYezxoiSzTMj.jpg,"[28, 12, 14]",564,en,The Mummy,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,19.799,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,1999-05-07,The Mummy,False,6.7,5254
446,False,/hkiXk6HIcmiw1Zz55cq9o5l4hE3.jpg,"[10749, 35, 18]",509,en,Notting Hill,"William Thacker is a London bookstore owner whose humdrum existence is thrown into romantic turmoil when famous American actress Anna Scott appears in his shop. A chance encounter over spilled orange juice leads to a kiss that blossoms into a full-blown affair. As the average bloke and glamorous movie star draw closer and closer together, they struggle to reconcile their radically different lifestyles in the name of love.",12.277,/f1gMw3PVicfdq9thlvUIjJ5UdvS.jpg,1999-05-13,Notting Hill,False,7.2,3084
447,False,/4xAb2zAe5Pmno928hBQqff4RVwr.jpg,"[28, 12, 53]",36643,en,The World Is Not Enough,"Greed, revenge, world dominance and high-tech terrorism – it's all in a day's work for Bond, who's on a mission to protect a beautiful oil heiress from a notorious terrorist. In a race against time that culminates in a dramatic submarine showdown, Bond works to defuse the international power struggle that has the world's oil supply hanging in the balance.",18.593,/aPfALBxfgx2tsbTwRMR1MbNHSvn.jpg,1999-11-19,The World Is Not Enough,False,6.2,1523
448,False,/z5J18ByLeOZ68iORfMXmxeFuwyL.jpg,[18],14,en,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",18.132,/or1MP8BZIAjqWYxPdPX724ydKar.jpg,1999-09-15,American Beauty,False,8.0,6900
449,False,/84gZXcZlpVJcYUqQ4k3Qjc9s6Ke.jpg,"[12, 35, 80, 878]",817,en,Austin Powers: The Spy Who Shagged Me,"When diabolical genius, Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo’, Austin must return to the swingin' '60s himself – with the help of American agent, Felicity Shagwell – to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions and saves the world in his own unbelievably groovy way.",18.213,/wVV9X4MHAXZAtAADyLAlr5xEosc.jpg,1999-06-08,Austin Powers: The Spy Who Shagged Me,False,6.2,1910
450,False,/y4bDHtl8hKF3BLFauNXKzHWE531.jpg,"[35, 10749]",4806,en,Runaway Bride,"Ike Graham, New York columnist, writes his text always at the last minute. This time, a drunken man in his favourite bar tells Ike about Maggie Carpenter, a woman who always flees from her grooms in the last possible moment. Ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly.",7.726,/mArpe3yxylGkKO0GOKQVdn1keg7.jpg,1999-07-30,Runaway Bride,False,6.0,1060
451,False,/bfiybUiH5TEiuk1Znn2cYG4w0YD.jpg,"[16, 35, 14, 10751]",10137,en,Stuart Little,"The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child.",12.327,/539JU71suy9q4Wd5vvkKQLl5fTC.jpg,1999-12-17,Stuart Little,False,6.0,2422
452,False,/Rlt20sEbOQKPVjia7lUilFm49W.jpg,"[80, 18, 14]",497,en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",31.264,/sOHqdY1RnSn6kcfAHKu28jvTebE.jpg,1999-12-10,The Green Mile,False,8.5,8859
