,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
241,False,/iYCQyL7kmVkjALcodcbo48z0bJD.jpg,"[14, 10749]",11352,en,Always,"Pete Sandich is a reckless fire-fighting pilot who is killed in what was to have been his final mission. Ascending to Heaven, Pete is introduced to business-like angel who instructs the spectral Pete to pass on his aviation knowledge to his young successor. While doing so, Pete also smoothes the course of romance for his earthly girlfriend who, after several months of grieving, finally falls in love with another man.",7.613,/qSU4UZrKsLOxsPlwNm034w4eDqr.jpg,1989-12-22,Always,False,6.2,272
242,False,/o5yflApN9GuOkmnv6O9l4z83U5F.jpg,[35],5825,en,National Lampoon's Christmas Vacation,"It's Christmas time and the Griswolds are preparing for a family seasonal celebration, but things never run smoothly for Clark, his wife Ellen and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going knowing that his Christmas bonus is due soon.",12.054,/uh2sQFjRXCwexWcBtV7OEnL1c5G.jpg,1989-12-01,National Lampoon's Christmas Vacation,False,7.2,1158
243,False,/3AQ7BNf15GYoNTa9ZXlhK9oxnng.jpg,"[28, 35, 80, 53, 10751]",6951,en,Turner & Hooch,"Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some ""real"" cases, not just misdemeanors. Then Amos Reed is murdered, and Scott Turner sets himself on the case. The closest thing to a witness in the case is Amos Reed's dog, Hooch, which Scott Turner has to take care of if it's going to avoid being ""put to sleep"".",10.272,/oSvaWdWISYCIySdg2TUOHTTapkS.jpg,1989-07-28,Turner & Hooch,False,6.1,621
244,False,/nNH43KDwtiXJIie6oviBIEwE8xd.jpg,"[28, 12, 878, 53]",172,en,Star Trek V: The Final Frontier,Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.,11.367,/kugwPq2E5IkzrgoxRycnoqqUS9H.jpg,1989-06-09,Star Trek V: The Final Frontier,False,5.7,611
245,False,/oeEBJtwDdB5kGumLwv8IvC9InMV.jpg,"[28, 12, 35]",9618,en,Tango & Cash,"Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret.",13.099,/mHDDTtNMyDkjy807KmNsuSJyIQK.jpg,1989-12-22,Tango & Cash,False,6.3,925
246,False,/qYMS388kesnlNJYqf7k37tHH2pZ.jpg,"[35, 80, 18]",9085,en,Harlem Nights,"'Sugar' Ray is the owner of an illegal casino and must contend with the pressure of vicious gangsters and corrupt police who want to see him go out of business. In the world of organised crime and police corruption in the 1920s, any dastardly trick is fair.",8.194,/PLr00Pv1DpQ3vMssBkjgAPS1Fy.jpg,1989-11-17,Harlem Nights,False,6.1,156
247,False,/sbm4pRbGNaqaHjx6fPXh1aQGTJO.jpg,"[18, 27]",8913,en,Pet Sematary,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",12.3,/9zUax4pjRgoPIJla9CQejqNJofB.jpg,1989-04-21,Pet Sematary,False,6.5,969
248,False,/xeccG7i111rvtY1n3VvQtBAVh7t.jpg,[35],9942,en,Major League,"When Rachel Phelps inherits the Cleveland Indians from her deceased husband, she's determined to move the team to a warmer climate—but only a losing season will make that possible, which should be easy given the misfits she's hired. Rachel is sure her dream will come true, but she underestimates their will to succeed.",8.455,/swccoTRy2TcXgbnQES4EvZKQPkF.jpg,1989-04-06,Major League,False,6.7,371
249,False,/u7bylbrEzOKRXVq2BzbjYQIpqSy.jpg,"[80, 35]",11185,en,"See No Evil, Hear No Evil","A murder takes place in the shop of David Lyons, a deaf man who fails to hear the gunshot being fired. Outside, blind man Wally Karue hears the shot but cannot see the perpetrator. Both are arrested, but escape to form an unlikely partnership. Being chased by both the law AND the original killers, can the pair work together to outwit them all?",10.106,/psB1Zb6sqnzHyCgtJrEJqphflVx.jpg,1989-05-12,"See No Evil, Hear No Evil",False,6.7,449
250,False,/gDpEPJOgYdGoUeDvExBc0Mc2wvA.jpg,"[28, 53, 80]",4105,en,Black Rain,"Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. However, in Japan he manages to escape, and as they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game—the Japanese way.",13.296,/dmMIMuByEbzE0x73gjc9YcDjjlx.jpg,1989-09-22,Black Rain,False,6.5,485
251,False,/6hRhcGI85PkkXjKl1NkP7ZAYriV.jpg,[35],31608,en,Three Fugitives,"On his first day after being released from jail for 14 armed bank robberies, Lucas finds himself caught up in someone else's robbery. Perry has decided to hold up the local bank to raise money so that he can keep his daughter, Meg, and get her the treatment she needs. Dugan, a detective, assumes Lucas helped plan the robbery, and hence Lucas, Perry and Meg become three fugitives.",6.46,/xFxaZ3guKjDel7yH4tHuIfdWvni.jpg,1989-01-27,Three Fugitives,False,6.2,106
252,False,/ca925HbhdgTdjEs3VGg3SX0k86a.jpg,"[12, 35, 878]",1648,en,Bill & Ted's Excellent Adventure,"A pair of failing high school students—Bill S. Preston, Esquire and Ted ""Theodore"" Logan—are visited by a time traveler from the future, who takes them on an adventure through time to gather up actual historical figures to help them with a history report.",11.135,/b2yKJ1STPklVSRtso2Tg4TPXK7u.jpg,1989-02-17,Bill & Ted's Excellent Adventure,False,6.8,812
253,False,/3VZwYb2N46lHsTrXVxk3KcbPyxw.jpg,"[12, 10751]",10495,en,The Karate Kid Part III,"Kreese, his life in tatters after his karate school was defeated by Daniel and Mr. Miyagi, visits Terry, a friend from Vietnam. Terry is a ruthless business man and a martial arts expert, and he vows to help Kreese take revenge on Daniel and Mr. Miyagi.",8.529,/2Z0EJl11kOSPMMvHqZ4r5Csh7Ph.jpg,1989-06-29,The Karate Kid Part III,False,5.8,677
254,False,/jk7lRH7mwFTA4RgRTN5fvoImLow.jpg,"[27, 878, 53]",10344,en,The Fly II,"Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.",7.63,/zoIWGWVMCbkmsVieP99br9ZC8yY.jpg,1989-02-10,The Fly II,False,5.3,271
255,False,/byyly5AGJNnOGdpMODupOmzAPHS.jpg,[18],925,en,Do the Right Thing,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",9.864,/63rmSDPahrH7C1gEFYzRuIBAN9W.jpg,1989-06-30,Do the Right Thing,False,7.8,678
256,False,/yCOTJnV7I0UcusTycv5bGEDQ5ll.jpg,"[35, 27, 53]",11974,en,The 'Burbs,"When secretive new neighbors move in next door, suburbanite Ray Peterson and his friends let their paranoia get the best of them as they start to suspect the newcomers of evildoings and commence an investigation. But it's hardly how Ray, who much prefers drinking beer, reading his newspaper and watching a ball game on the tube expected to spend his vacation.",10.728,/zPEECSo5ZOBr9oEmBLSVXcqndTO.jpg,1989-02-17,The 'Burbs,False,6.7,569
257,False,/a0RG95ufS1q3Gyjrh2UI0xOlhv3.jpg,"[35, 80, 9648]",14628,en,Fletch Lives,"Fletch is a fish out of water in small-town Louisiana, where he's checking out a tumbledown mansion he's inherited. When a woman he flirts with turns up dead, he becomes a suspect and must find the killer and clear his name.",8.88,/A30iCFQVKXvQzGHEE4hyVC0QtrD.jpg,1989-03-17,Fletch Lives,False,5.9,140
258,False,/wpNYINvEazUkTAnhpF6BjMpcrSr.jpg,[35],8491,en,Weekend at Bernie's,"Two friends are invited for a weekend to a luxury island with their boss. The boss gets shot and nobody seems to notice, except for the two friends. In order not to become suspects of murder they treat the body as a puppet and make people believe he's still alive. The killer wants to do his job so when he is informed that the stiff is still alive he's got to shoot him again, and again, and again.",10.145,/h3hjMREZEUPtDkZBiYDzLq0THk0.jpg,1989-07-05,Weekend at Bernie's,False,6.4,453
259,False,/2tQ4Hf7LJMHvqZrJCEDmAY9LoBX.jpg,"[28, 53]",10135,en,Road House,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton (Patrick Swayze) has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. But Dalton's romance with the gorgeous Dr. Clay (Kelly Lynch) puts him on the bad side of cutthroat local big shot Brad Wesley (Ben Gazzara).",4.374,/epxeFRI1Ig3CU7hnz9pZVkarfOz.jpg,1989-05-19,Road House,False,6.4,439
260,False,/bQgBexBXjsabKmrTjusO1KXJwMT.jpg,"[35, 27]",6488,en,Arachnophobia,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.",7.099,/pz4TWF3r6xqXN41Iqsjbf06rAQs.jpg,1990-07-20,Arachnophobia,False,6.3,739
261,False,/jSL39cn3irkniMXthexHksr0ksA.jpg,"[18, 14, 10749]",162,en,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,14.837,/kgLTB53HinftRRwhft7yrUOclDC.jpg,1990-12-07,Edward Scissorhands,False,7.7,7811
262,False,/xzNas1TCJh7S11nIfhZD7gImfWj.jpg,[18],11005,en,Awakenings,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",9.221,/6vkJhhd9h9QxMGHYQjVY1fY5XSI.jpg,1990-12-19,Awakenings,False,7.8,1188
263,False,/2VetLwQ6L01WykDzTs0JSGRjRne.jpg,"[28, 80, 878]",9556,en,Darkman,"Dr. Peyton Westlake is on the verge of realizing a major breakthrough in synthetic skin when his laboratory is destroyed by gangsters. Having been burned beyond recognition and forever altered by an experimental medical procedure, Westlake becomes known as Darkman, assuming alternate identities in his quest for revenge and a new life with a former love.",12.107,/hHEliLwA6NVJQUBKshzweG7GG1S.jpg,1990-08-24,Darkman,False,6.4,628
264,False,/yUgmWnxcPYoonOQfrax5CfIYvDU.jpg,"[28, 27]",9362,en,Tremors,"Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",9.767,/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,1990-01-19,Tremors,False,6.6,1633
265,False,/kcZtn6pdCIKhuB86IWng5MFRGNB.jpg,"[12, 16, 14, 10751]",11135,en,The Rescuers Down Under,"A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat.",2.253,/vyi6BGcWHjaUwNkdga3wKEESIaP.jpg,1990-11-16,The Rescuers Down Under,False,6.6,641
266,False,/5Jt7TsNLXOj6O37JftDXXqfs2dn.jpg,[28],9569,en,Hard to Kill,"Mason Storm, a 'go it alone' cop, is gunned down at home. The intruders kill his wife, and think they've killed both Mason and his son too. Mason is secretly taken to a hospital where he spends several years in a coma. His son meanwhile is growing up thinking his father is dead. When Mason wakes up, everyone is in danger - himself, his son, his best friend, his nurse - but most of all those who arranged for his death",11.351,/vfFSZMwlUJ4gBjW8l139ibH2QkU.jpg,1990-02-09,Hard to Kill,False,5.7,266
267,False,/sw7mordbZxgITU877yTpZCud90M.jpg,"[80, 18]",769,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",31.875,/pwpGfTImTGifEGgLb3s6LRPd4I6.jpg,1990-09-19,GoodFellas,False,8.4,6025
268,False,/tckP4mp0w41iofygwT0THPArp0J.jpg,[28],10173,en,Marked for Death,"Just retired from the Drug Enforcement Agency, John Hatcher returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses paths with a ferocious Jamaican drug lord who vows that Hatcher and his family are now marked for death.",8.764,/m1j9lmBRdQfCsgvFQFbwSr7uFiD.jpg,1990-10-05,Marked for Death,False,5.7,204
269,False,/pkuf3xajNzDPzAXtvGNNhs59XBL.jpg,"[28, 12, 80, 878, 53]",5549,en,RoboCop 2,"After a successful deployment of the Robocop Law Enforcement unit, OCP sees its goal of urban pacification come closer and closer, but as this develops, a new narcotic known as ""Nuke"" invades the streets led by God-delirious leader Cane. As this menace grows, it may prove to be too much for Murphy to handle. OCP tries to replicate the success of the first unit, but ends up with failed prototypes with suicidal issues... until Dr. Faxx, a scientist straying away from OCP's path, uses Cane as the new subject for the Robocop 2 project, a living God.",17.11,/uL3Ab6SOcN35ZTF2XrE1NzFwXdl.jpg,1990-06-22,RoboCop 2,False,5.8,865
270,False,/4GbP532VkFcOng4vBaF5VMjXR26.jpg,"[35, 14, 27]",928,en,Gremlins 2: The New Batch,"Young sweethearts Billy and Kate move to the Big Apple, land jobs in a high-tech office park and soon reunite with the friendly and lovable Gizmo. But a series of accidents creates a whole new generation of Gremlins. The situation worsens when the devilish green creatures invade a top-secret laboratory and develop genetically altered powers, making them even harder to destroy!",12.912,/mkWD9W27JYmQPbgcryPBdI2cF4r.jpg,1990-06-15,Gremlins 2: The New Batch,False,6.4,1322
271,False,/y744IEA0Ufxq6f1FDb4lgDZya3D.jpg,"[35, 10749]",2565,en,Joe Versus the Volcano,"Hypochondriac Joe Banks finds out he has six months to live, quits his dead end job, musters the courage to ask his co-worker out on a date, and is then hired to jump into a volcano by a mysterious visitor.",6.599,/6VVYtZ7NzYB4jN4qhb668b5Vva3.jpg,1990-03-09,Joe Versus the Volcano,False,5.5,256
272,False,/sQQbOVcrM2QLvt1w0UqnbhmDLi2.jpg,"[35, 18]",22414,en,Postcards from the Edge,"Substance-addicted Hollywood actress Suzanne Vale is on the skids. After a spell at a detox centre her film company insists as a condition of continuing to employ her that she live with her mother Doris Mann, herself once a star and now a champion drinker. Such a set-up is bad news for Suzanne who has struggled for years to get out of her mother's shadow, and who finds her mother still treats her like a child. Despite these problems - and further ones to do with the men in in her life - Suzanne can begin to see the funny side of her situation, and it also starts to occur to her that not only do daughters have mothers, mothers do too.",6.659,/gwP68DUIxTj3OrZT88LQDnMO6hr.jpg,1990-09-12,Postcards from the Edge,False,6.6,111
273,False,/be0nR66qvr539GN2n8wVz78SqaC.jpg,"[53, 27, 9648]",11587,en,The Exorcist III,"Set fifteen years after the original film, The Exorcist III centers around the philosophical Lieutenant William F. Kinderman who is investigating a baffling series of murders around Georgetown that all contain the hallmarks of The Gemini, a deceased serial killer. It eventually leads him to a catatonic patient in a psychiatric hospital who has recently started to speak, claiming he is the The Gemini and detailing the murders, but bears a striking resemblance to Father Damien Karras.",12.071,/xU1mJq4AihDXAhEmdOmCgPCy1li.jpg,1990-08-17,The Exorcist III,False,6.0,256
274,False,/qq0204J5V6uYk0bb7HNw8cYe2ld.jpg,"[18, 27]",11186,en,Child's Play 2,"When Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",12.727,/xy0qUntbDOVgiTDvSIFlSM3MMzP.jpg,1990-11-09,Child's Play 2,False,5.9,752
275,False,/nCaQAFG3dLWNx19RzORZoAJ8QFW.jpg,"[35, 18, 10749]",4587,en,Mermaids,"Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are.",10.001,/xYtAh8mr2yQ0mVAc8fZ5CZKR6V4.jpg,1990-12-14,Mermaids,False,6.7,230
276,False,/mFMRGB6Au7NnkVQViXuFg3YbK9Y.jpg,"[28, 12, 35, 18]",11856,en,Air America,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited into it, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors.",12.324,/v6kWV8pNV5yeLZwe1CdeWrHKckS.jpg,1990-08-10,Air America,False,5.6,269
277,False,/wEvcazNKEDK3snMh2lUksEOPOkt.jpg,"[35, 18, 10749]",12157,en,Green Card,"Urban horticulturalist Brontë Mitchell has her eye on a gorgeous apartment, but the building's board will rent it only to a married couple. Georges Fauré, a waiter from France whose visa is expiring, needs to marry an American woman to stay in the country. Their marriage of convenience turns into a burden when they must live together to allay the suspicions of the immigration service, as the polar opposites grate on each other's nerves.",9.094,/9UweLsv3pCORu25Uq72m2IBkKaK.jpg,1990-12-23,Green Card,False,6.1,220
278,False,/zCl081sPvO997mll5zJD43C97f1.jpg,[53],2990,en,Pacific Heights,A couple works hard to renovate their dream house and become landlords to pay for it. Unfortunately one of their tenants has plans of his own.,7.009,/ucYJ8LREhUQ5GTrNKgFMheIOoPz.jpg,1990-09-28,Pacific Heights,False,6.2,146
279,False,/mGxlhHbtI6FZJxvhcBBBnHsfxuB.jpg,"[80, 18]",11060,en,Internal Affairs,"Keen young Raymold Avila joins the Internal Affairs Department of the Los Angeles police. He and partner Amy Wallace are soon looking closely at the activities of cop Dennis Peck whose financial holdings start to suggest something shady. Indeed Peck is involved in any number of dubious or downright criminal activities. He is also devious, a womaniser, and a clever manipulator, and he starts to turn his attention on Avila.",10.958,/j3Lk53GMp0EH9jFBrjd6Y04yyAO.jpg,1990-01-12,Internal Affairs,False,6.4,155
280,False,/wwnrt4JclIW5P4jaWnINziGrdmo.jpg,[35],10276,en,What About Bob?,"Before going on vacation, self-involved psychiatrist Dr. Leo Marvin has the misfortune of taking on a new patient: Bob Wiley. An exemplar of neediness and a compendium of phobias, Bob follows Marvin to his family's country house. Dr. Marvin tries to get him to leave; the trouble is, everyone loves Bob. As his oblivious patient makes himself at home, Dr. Marvin loses his professional composure and, before long, may be ready for the loony bin himself.",7.393,/fopJnM6MCZilYM6nRpglWdFndt1.jpg,1991-05-17,What About Bob?,False,6.9,428
281,False,/iEJru2dS42q33Yv6Xt7qGFYXuFM.jpg,"[28, 12, 878, 10751]",10249,en,The Rocketeer,"Young pilot Cliff Secord stumbles on a top secret rocket-pack and with the help of his mechanic/mentor, he attempts to save his girl and stop the Nazis as 'The Rocketeer'.",13.136,/tFOoAfyznMdCRJIvX3vDOpr3MCg.jpg,1991-06-21,The Rocketeer,False,6.4,429
282,False,/7crRVZFSGSrDk0wR3Lahxr1Fb7P.jpg,"[28, 53]",9319,en,The Last Boy Scout,"When the girl that detective Joe Hallenback is protecting gets murdered, the boyfriend of the murdered girl attempts to investigate and solve the case. What they discover is that there is deep seated corruption going on between a crooked politician and the owner of a pro football team.",13.008,/cTl2WqsERuZ5vYmAmtfsPIJBLr0.jpg,1991-12-12,The Last Boy Scout,False,6.7,884
283,False,/r3GgdVib8nalUs7WuXd2FSYTmP2.jpg,"[35, 18]",4032,en,My Girl,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...",9.544,/4Csti4PTqzJM1lSY1zoFgXyjB8X.jpg,1991-11-27,My Girl,False,7.1,916
284,False,/yhlwtLj4VJ9xs4ISbOqMFz3yB6.jpg,"[80, 18]",650,en,Boyz n the Hood,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,9.38,/9qQdpidN33pTEaxAP5gaTmCPGFq.jpg,1991-07-12,Boyz n the Hood,False,7.5,745
285,False,/qLM2O2YUtLxhjWUub91PG5ovDZ2.jpg,"[80, 18, 9648]",10337,en,Bugsy,"New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.",8.054,/5G74G5xwovCa6V3FoLxQHkrNViR.jpg,1991-12-10,Bugsy,False,6.4,154
286,False,/3gfj59kMk1Oqj9b4Y5Bfkiks79j.jpg,"[53, 80, 18]",10952,en,New Jack City,"A gangster, Nino, is in the Cash Money Brothers, making a million dollars every week selling crack. A cop, Scotty, discovers that the only way to infiltrate the gang is to become a dealer himself.",8.554,/txv0O2JFb2FimlR3Afhzc1z2Gas.jpg,1991-03-08,New Jack City,False,6.6,221
287,False,/zfP8YjI0ODMX8v0ZHHIFxCTJBCm.jpg,"[12, 80, 18, 53]",1541,en,Thelma & Louise,"Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times.",12.073,/pnzuLoE52EiTfjfqRex2uTkH7LB.jpg,1991-05-24,Thelma & Louise,False,7.5,1573
288,False,/tWw7e5Sn7M0aKfhDGdf2qK1GdMc.jpg,"[35, 18]",177,en,The Fisher King,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,8.721,/5mb1IV53luUNTRyF3TSC77X1KZs.jpg,1991-09-20,The Fisher King,False,7.3,653
289,False,/ebFzrdBeyamDaPtuhCjB6ddMvL2.jpg,"[12, 16, 37, 10751]",10380,en,An American Tail: Fievel Goes West,"Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan.",9.137,/cImuS7FE9MHT5vnwIHGx1Ryh0K1.jpg,1991-11-21,An American Tail: Fievel Goes West,False,6.3,385
290,False,/t9s8Qk1LYAy3LPL6XSNmXgPFDFO.jpg,[28],14362,en,Out for Justice,"Gino Felino (Steven Seagal) is an NYPD detective from Brooklyn who knows everyone and everything in his neighborhood. Killing his Partner was someone's mistake, because he's now Out For Justice.",11.674,/p9ytbkDGGgni5E0QdWb1ttxwXCc.jpg,1991-04-12,Out for Justice,False,6.2,201
291,False,/5cJlGJMtM0XnxghwEPQ6st4OkG8.jpg,[18],26142,en,The Doctor,"Jack McKee is a doctor with it all: he's successful, he's rich, and he has no problems.... until he is diagnosed with throat cancer. Now that he has seen medicine, hospitals, and doctors from a patient's perspective, he realises that there is more to being a doctor than surgery and prescriptions.",3.065,/o2zFxTXZf5UHxs5XqADK2wT9g14.jpg,1991-07-24,The Doctor,False,6.5,36
292,False,/tEcmclYXFNvFonqtPwG4aemiu3r.jpg,"[53, 10749]",11498,en,Dead Again,In 1949 composer Roman Strauss is executed for the vicious murder of his wife Margaret with a pair of scissors. In 1990s Los Angeles a mute amnesiac woman shows up at an orphanage and private eye Mike Church is called in to investigate. Under hypnosis both the woman and Church seem to have a strange link back to the Strauss murder.,6.998,/nXaP2QoY5Vst00CvnEI3Guuymfw.jpg,1991-08-23,Dead Again,False,6.5,167
293,False,/yrMCVVN0kPuzKaJhcTTefZdunV9.jpg,[35],25562,en,Soapdish,"Celeste Talbert is the star of the long-running soap opera ""The Sun Also Sets."" With the show's ratings down, Celeste's ruthlessly ambitious co-star, Montana Moorehead, and the show's arrogant producer, David Seton Barnes, plot to aggravate her into leaving the show by bringing back her old flame, Jeffrey Anderson, and hiring her beautiful young niece, Lori Craven.",14.285,/5UCDRFr9a7h17WhdH7uf9WW7ZKK.jpg,1991-05-31,Soapdish,False,6.1,112
294,False,/atDDJBJ9eUeXbySh6wFbUBIQlQ1.jpg,"[27, 53, 35]",11284,en,Freddy's Dead: The Final Nightmare,"Just when you thought it was safe to sleep, Freddy Krueger returns in this sixth installment of the Nightmare on Elm Street films, as psychologist Maggie Burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. Their quest for answers leads to a certain house on Elm Street -- where the nightmares become reality.",11.8,/m4IFNmheHcjbLsVWbUq9TIpWL5S.jpg,1991-09-13,Freddy's Dead: The Final Nightmare,False,5.2,576
295,False,/7dXf5hAExjnVbdmmWvrcDWX8EE8.jpg,"[28, 12, 18, 10751]",12227,en,White Fang,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,9.242,/27wg0rVZW8hX7nWeHCwTf9DygGc.jpg,1991-01-18,White Fang,False,6.6,280
296,False,/1rv5sW6Qs2YK2iOzIgwH3SJPIl1.jpg,"[18, 10402]",10537,en,The Doors,"The story of the famous and influential 1960's rock band and its lead singer and composer, Jim Morrison.",10.684,/9CkFrWAkg23YynYd2uJLyWznMZZ.jpg,1991-03-01,The Doors,False,6.9,565
297,False,/9CawH3AyiENhC2qyIDBhTkDenrt.jpg,"[18, 10749]",1713,en,Jungle Fever,A successful and married black man contemplates having an affair with a white girl from work. He's quite rightly worried that the racial difference would make an already taboo relationship even worse.,9.793,/eSWv0PSnBqQbSBzce6iaDFkf6T9.jpg,1991-06-07,Jungle Fever,False,6.3,140
298,False,/n8gCgexJsT38RwZGOrS2i6EEsLp.jpg,"[28, 80, 18, 53]",9594,en,Double Impact,"Jean Claude Van Damme plays a dual role as Alex and Chad, twins separated at the death of their parents. Chad is raised by a family retainer in Paris, Alex becomes a petty crook in Hong Kong. Seeing a picture of Alex, Chad rejoins him and convinces him that his rival in Hong Kong is also the man who killed their parents. Alex is suspicious of Chad, especially when it comes to his girlfriend.",11.132,/sRxg7BI6y5dXa5SX0RZS3zlhxwc.jpg,1991-08-10,Double Impact,False,5.5,414
299,False,/fF9FvJri3A9IxAUXIqDsgkjytvQ.jpg,"[35, 10751]",15413,en,Don't Tell Mom the Babysitter's Dead,"Sue Ellen Crandell is a teenager eagerly awaiting her mother's summer-long absence. While the babysitter looks after her rambunctious younger siblings, Sue Ellen can party and have fun. But then the babysitter abruptly dies, leaving the Crandells short on cash. Sue Ellen finds a sweet job in fashion by lying about her age and experience on her résumé. But, while her siblings run wild, she discovers the downside of adulthood",8.822,/oahXApmG38L2rkopdyBZcA9ZxV0.jpg,1991-06-07,Don't Tell Mom the Babysitter's Dead,False,5.9,192
300,False,/qXeK9s0YvYdCUQsHPIUPDtJHXHR.jpg,"[35, 18]",10158,en,White Men Can't Jump,"Billy Hoyle and Sidney Deane are an unlikely pair of basketball hustlers. They team up to con their way across the courts of Los Angeles, playing a game that's fast dangerous - and funny.",9.656,/1wEHR5yxIya9HUCFHVcntTx6q91.jpg,1992-03-26,White Men Can't Jump,False,6.5,584
